,Incidente,Fecha Autorización,Solicitante,Permiso,Producto,Categoría,CIF $,Kg. Netos,Aduana,País procedencia,País origen,Otra fuente de origen
3939,7717,2014-06-20,march-maryland-louisiana-robert,145034,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
3940,7718,2014-06-20,blossom-wyoming-lithium-stairway,145011,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3941,7727,2014-06-20,eleven-maine-eleven-mockingbird,145023,CHAMPIÑON FRESCO,HONGOS,18720.19,7473.0,TECUN UMAN,MEXICO,MEXICO,
3942,7738,2014-06-20,eight-october-early-december,145014,HARINA DE MANI,MATERIA PRIMA PARA CONCENTRADOS,9886.38,2086408.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3943,7739,2014-06-20,eight-october-early-december,145015,HARINA DE MANI,MATERIA PRIMA PARA CONCENTRADOS,9886.38,2086408.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3944,7740,2014-06-20,eight-october-early-december,145016,HARINA DE MANI,MATERIA PRIMA PARA CONCENTRADOS,9886.38,2086408.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3945,7741,2014-06-20,eight-october-early-december,145017,HARINA DE MANI,MATERIA PRIMA PARA CONCENTRADOS,9886.38,2086408.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3946,7742,2014-06-20,michigan-mirror-network-connecticut,145018,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,6660.0,27174.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
3947,7744,2014-06-20,virginia-texas-equal-shade,145013,"MADERA ASERRADA DE PINO RADIATA FSC, SECA EN CAMARA",MADERA ASERRADA,49381.56,99700.0,PUERTO QUETZAL,CHILE,CHILE,
3948,7642,2014-06-20,spaghetti-sad-queen-london,144998,POSTES DE PINO RADIATA,MADERA ASERRADA,51870.0,111000.0,PUERTO QUETZAL,CHILE,CHILE,
3949,7643,2014-06-20,spaghetti-sad-queen-london,144997,MADERA DE PINO ASERRADA TRATADA CON CCA,MADERA ASERRADA,20165.0,25900.0,AGUA CALIENTE,HONDURAS,HONDURAS,
3950,7644,2014-06-20,helium-jupiter-april-comet,144996,HARINA DE TRIGO,HARINA DE TRIGO,65368.0,130818.0,TECUN UMAN,MEXICO,MEXICO,
3951,7645,2014-06-20,skylark-oxygen-oxygen-cola,144995,HARINA DE TRIGO,HARINA DE TRIGO,66692.5,130818.0,TECUN UMAN,MEXICO,MEXICO,
3952,7646,2014-06-20,helium-jupiter-april-comet,144994,HARINA DE TRIGO,HARINA DE TRIGO,11300.0,22680.0,TECUN UMAN,MEXICO,MEXICO,
3953,7647,2014-06-20,lima-alabama-delta-winter,145066,ESQUEJES DE ANTHURIUM,ESQUEJES RIZOMAS BULBOS,15439.73,160.0,EXPRESS AEREO,HOLANDA,HOLANDA,
3954,7746,2014-06-20,alaska-high-steak-florida,145022,NECTARINAS,FRUTAS,1811.71,225.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
3955,7747,2014-06-20,alaska-high-steak-florida,145024,MELOCOTON,FRUTAS,1836.74,225.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
3956,7749,2014-06-20,low-lima-paris-cola,145046,"SEMILLAS DE FLORES (DRAGON, BEGONIA, CLEOME, DIGITALIS, GERBERA, CHINA, FLOR DE MUERTO, NICOTIANA, PENSAMIENTO, GERANIO, PETUNIA, VERBENA, VINCA, VIOLA Y ZINNIA.)",SEMILLAS DE FLORES,46.37,8143.0,EXPRESS AEREO,ESTADOS UNIDOS,HOLANDA,GUATEMALA Y HOLANDA.
3957,7750,2014-06-20,low-lima-paris-cola,145036,SEMILLAS DE FLORES DE AQUILEGIA,SEMILLAS DE FLORES,24.25,95.0,EXPRESS AEREO,ESTADOS UNIDOS,GUATEMALA,
3958,7751,2014-06-20,low-lima-paris-cola,145021,SEMILLAS DE FLORES DE PRIMULA,SEMILLAS DE FLORES,67.64,1.0,EXPRESS AEREO,HOLANDA,CHILE,
3959,7768,2014-06-20,iowa-florida-cup-massachusetts,145051,MANZANAS,FRUTAS,27382.0,21280.0,PUERTO QUETZAL,CHILE,CHILE,
3960,7769,2014-06-20,iowa-florida-cup-massachusetts,145048,MANZANAS,FRUTAS,29592.0,21280.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3961,7770,2014-06-20,iowa-florida-cup-massachusetts,145049,MANZANAS,FRUTAS,23301.9,196882.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3962,7772,2014-06-20,iowa-florida-cup-massachusetts,145064,MANZANAS,FRUTAS,24864.9,19551.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3963,7774,2014-06-20,iowa-florida-cup-massachusetts,145053,MANZANAS,FRUTAS,23468.4,199773.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3964,7775,2014-06-20,iowa-florida-cup-massachusetts,145061,UVAS,FRUTAS,36696.0,17712.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3965,7776,2014-06-20,iowa-florida-cup-massachusetts,145055,PERAS,FRUTAS,32032.0,23296.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3966,7777,2014-06-20,iowa-florida-cup-massachusetts,145050,MANZANAS,FRUTAS,26538.8,212709.0,PUERTO QUETZAL,CHILE,CHILE,
3967,7778,2014-06-20,iowa-florida-cup-massachusetts,145054,MANZANAS,FRUTAS,25235.2,20216.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3968,7779,2014-06-20,iowa-florida-cup-massachusetts,145063,MANZANAS,FRUTAS,26481.9,197568.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3969,7780,2014-06-20,iowa-florida-cup-massachusetts,145062,MANZANAS,FRUTAS,23786.9,197568.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3970,7781,2014-06-20,iowa-florida-cup-massachusetts,145052,MANZANAS,FRUTAS,24178.9,20580.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
3971,7789,2014-06-20,september-quiet-island-kansas,145043,PEAT MOSS,SUSTRATOS,8057.7,17545.0,SANTO TOMAS DE CASTILLA,CANADÁ,CANADÁ,PROVINCIA DE NOVA COTIA.
3972,7790,2014-06-20,robert-berlin-march-pasta,145056,NARANJAS,FRUTAS,7500.0,68181.0,ENTRE RIOS,HONDURAS,HONDURAS,
3973,7791,2014-06-20,robert-berlin-march-pasta,145057,SANDIAS,FRUTAS,3750.0,27216.0,ENTRE RIOS,HONDURAS,HONDURAS,
3974,7792,2014-06-20,robert-berlin-march-pasta,145060,SANDIAS,FRUTAS,5000.0,36288.0,ENTRE RIOS,HONDURAS,HONDURAS,
3975,7793,2014-06-20,robert-berlin-march-pasta,145059,SANDIAS,FRUTAS,2500.0,22727.0,ENTRE RIOS,HONDURAS,HONDURAS,
3976,7794,2014-06-20,robert-berlin-march-pasta,145058,SANDIAS,FRUTAS,6000.0,63636.0,ENTRE RIOS,HONDURAS,HONDURAS,
3977,7796,2014-06-20,vermont-colorado-nuts-gee,145045,SEMILLAS DE DIANTHUS SPP.,SEMILLAS DE FLORES,102.49,26.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ESTADO DE CALIFORNIA.
3978,7799,2014-06-20,robert-berlin-march-pasta,145037,MAMONES,FRUTAS,2112.0,20000.0,VALLE NUEVO,EL SALVADOR,EL SALVADOR,
3979,7802,2014-06-20,steak-sodium-lamp-speaker,145039,PATATAS FRESCAS,HORTALIZAS,143100.85,252000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ESTADO DE CALIFORNIA.
3980,7803,2014-06-20,purple-idaho-texas-lake,145038,FIBRA DE COCO,SUSTRATOS,10485.24,10400.0,SANTO TOMAS DE CASTILLA,SRI LANKA,SRI LANKA,
3981,7804,2014-06-20,vegan-harry-three-video,145040,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3982,7805,2014-06-20,vegan-harry-three-video,145041,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3983,7806,2014-06-20,vegan-harry-three-video,145042,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3984,7807,2014-06-20,kentucky-stream-crazy-winner,145047,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,500.0,16000.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3985,7815,2014-06-20,colorado-aspen-romeo-oscar,145067,SEMILLA DE CHILE,SEMILLAS DE HORTALIZA,12462.69,41.0,EXPRESS AEREO,ESTADOS UNIDOS,VIETNAM,
3986,7816,2014-06-20,september-red-hamper-ten,145065,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,1145579.6,4840000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ESTADO DE LOUISIANA.
3987,7599,2014-06-20,xray-north-hot-mango,145002,HARINA DE MAIZ,HARINA DE MAIZ,13192.02,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
3988,7640,2014-06-20,vegan-harry-three-video,144999,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3989,7619,2014-06-20,louisiana-gee-hot-illinois,145010,PERAS FRESCAS,FRUTAS,25344.0,23296.0,PUERTO QUETZAL,CHILE,CHILE,
3990,7605,2014-06-20,river-speaker-tennessee-november,144991,HARINA DE TRIGO,HARINA DE TRIGO,32200.0,54348.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
3991,7606,2014-06-20,football-hydrogen-orange-three,144992,ALGODON SIN PEINAR NI CARDAR,ALGODÓN,339646.75,159733.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE TENNESSEE.
3992,7607,2014-06-20,football-hydrogen-orange-three,144993,ALGODON SIN PEINAR NI CARDAR,ALGODÓN,335427.06,157749.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,
3993,7608,2014-06-20,music-neptune-six-arizona,145001,CASCARILLA DE MANI MOLIDA,MATERIA PRIMA PARA CONCENTRADOS,2200.0,20866.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
3994,7603,2014-06-20,victor-eighteen-kilo-ohio,145008,HARINA DE TRIGO,HARINA DE TRIGO,15900.0,27174.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
3995,7601,2014-06-20,island-fish-chicken-purple,145009,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,7000.0,31703.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
3996,7541,2014-06-20,march-mockingbird-montana-crazy,145000,TELA DE YUTE,TELA DE YUTE,47112.0,36266.0,PUERTO QUETZAL,INDIA,INDIA,
3997,7530,2014-06-20,yellow-table-twelve-charlie,145044,SEMILLAS PRE-GERMINADAS DE PALMA AFRICANA (PLANTULAS),ESQUEJES RIZOMAS BULBOS,3165.0,16.0,EXPRESS AEREO,TAILANDIA,TAILANDIA,
3998,7531,2014-06-20,one-six-equal-september,145035,SEMILLA DE PIMIENTOS,SEMILLAS DE HORTALIZA,28275.0,375.0,ZONA FRANCA DE GUATEMALA,GUATEMALA,CHILE,"CHILE, PERU E ISRAEL."
3999,7222,2014-06-20,vegan-harry-three-video,144854,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4000,7817,2014-06-23,foxtrot-emma-fix-alaska,145074,MIJO BLANCO (PUREZA MEDIA),GRANOS,9555.0,20775.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE COLORADO.
4001,7819,2014-06-23,oklahoma-sodium-nevada-four,145073,HARINA DE SOYA,HARINA DE SOYA,19663.76,19278.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE IOWA.
4002,7820,2014-06-23,oklahoma-sodium-nevada-four,145072,HARINA DE SOYA,HARINA DE SOYA,93498.35,96390.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE IOWA.
4003,7821,2014-06-23,oklahoma-sodium-nevada-four,145071,HARINA DE SOYA,HARINA DE SOYA,18699.48,19278.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE IOWA.
4004,7822,2014-06-23,oklahoma-sodium-nevada-four,145070,HARINA DE SOYA,HARINA DE SOYA,58990.71,57834.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE IOWA.
4005,7823,2014-06-23,illinois-paris-west-kansas,145068,GRANO SECO DE DESTILERIA (DE MAIZ),MAIZ PARA ELAB DE CONCENTRADOS,85952.89,247000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
4006,7824,2014-06-23,golf-cold-maine-kansas,145069,MADERA DE PINO (SECA AL HORNO),MADERA ASERRADA,13952.0,21319.0,PUERTO BARRIOS,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE GEORGIA.
4007,7838,2014-06-23,september-spaghetti-london-july,145093,ORQUIDEAS DE PHALAENOPSIS,FLORES,990.0,356.0,EXPRESS AEREO,TAIWAN,TAIWAN,
4008,7839,2014-06-23,island-earth-july-quebec,145076,GRAÑONES DE MAIZ (MAIZ AMARILLO SIN GERMEN),MAIZ PARA ELAB DE CONCENTRADOS,15325.5,19278.0,PUERTO BARRIOS,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE ILLINOIS
4009,7840,2014-06-23,island-earth-july-quebec,145077,GRAÑONES DE MAIZ (MAIZ AMARILLO SIN GERMEN),MAIZ PARA ELAB DE CONCENTRADOS,15325.5,19278.0,PUERTO BARRIOS,ESTADOS UNIDOS,ESTADOS UNIDOS,
4010,7841,2014-06-23,don-maine-arkansas-wolfram,145102,NARANJA,FRUTAS,1012.0,20000.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
4011,7842,2014-06-23,don-maine-arkansas-wolfram,145098,NARANJA,FRUTAS,1012.0,20000.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
4012,7843,2014-06-23,don-maine-arkansas-wolfram,145097,NARANJA,FRUTAS,1012.0,20000.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
4013,7844,2014-06-23,don-maine-arkansas-wolfram,145099,NARANJA,FRUTAS,1012.0,20000.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
4014,7845,2014-06-23,don-maine-arkansas-wolfram,145100,NARANJA,FRUTAS,1012.0,20000.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
4015,7846,2014-06-23,don-maine-arkansas-wolfram,145101,NARANJA,FRUTAS,1012.0,20000.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
4016,7847,2014-06-23,stream-mobile-ceiling-massachusetts,145092,SEMILLA GERMINADA DE PALMA ACEITERA,ESQUEJES RIZOMAS BULBOS,128042.71,480.0,EXPRESS AEREO,COLOMBIA,COLOMBIA,
4017,7848,2014-06-23,glucose-coffee-edward-hotel,145103,MANIA SIN CASCARA,FRUTOS SECOS,5405.0,21955.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4018,7849,2014-06-23,happy-blossom-diet-enemy,145075,MADERA ASERRADA ALDER,MADERA ASERRADA,45862.65,21985.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINTON.
4019,7850,2014-06-23,floor-two-dakota-speaker,145080,HARINA DE TRIGO,HARINA DE TRIGO,69937.0,130818.0,TECUN UMAN,MEXICO,MEXICO,
4020,7851,2014-06-23,finch-wisconsin-mobile-hawaii,145094,"ESPARRAGO VERDE, FRESCO",HORTALIZAS,2428.0,500.0,EXPRESS AEREO,PERÚ,PERÚ,
4021,7852,2014-06-23,echo-fillet-red-november,145082,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,16698.0,69000.0,MELCHOR DE MENCOS,BELICE,BELICE,
4022,7853,2014-06-23,echo-fillet-red-november,145083,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,16698.0,69000.0,MELCHOR DE MENCOS,BELICE,BELICE,
4023,7854,2014-06-23,echo-fillet-red-november,145081,MAIZ AMARILLO A GRANEL,MAIZ PARA ELAB DE CONCENTRADOS,16698.0,69000.0,MELCHOR DE MENCOS,BELICE,BELICE,
4024,7855,2014-06-23,pasta-florida-quebec-william,145095,CHAMPIÑONES FRESCOS,HONGOS,4806.17,1110.0,EXPRESS AEREO,COLOMBIA,COLOMBIA,
4025,7856,2014-06-23,blossom-wyoming-lithium-stairway,145079,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4026,7857,2014-06-23,blossom-wyoming-lithium-stairway,145078,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4027,7858,2014-06-23,cardinal-jig-apart-carpet,145090,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,750.0,18000.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
4028,7859,2014-06-23,cardinal-jig-apart-carpet,145091,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,750.0,18000.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
4029,7862,2014-06-23,vegan-harry-three-video,145084,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4030,7863,2014-06-23,vegan-harry-three-video,145085,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4031,7864,2014-06-23,vegan-harry-three-video,145086,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4032,7865,2014-06-23,vegan-harry-three-video,145087,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4033,7866,2014-06-23,vegan-harry-three-video,145088,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4034,7867,2014-06-23,vegan-harry-three-video,145089,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4035,7868,2014-06-23,juliet-india-fourteen-music,145096,AGUACATE HASS,FRUTAS,19000.0,20900.0,TECUN UMAN,MEXICO,MEXICO,
4036,7870,2014-06-23,robert-berlin-march-pasta,145112,NARANJAS,FRUTAS,5000.0,45454.0,ENTRE RIOS,HONDURAS,HONDURAS,
4037,7871,2014-06-23,robert-berlin-march-pasta,145111,NARANJAS,FRUTAS,5000.0,45454.0,ENTRE RIOS,HONDURAS,HONDURAS,
4038,7872,2014-06-23,robert-berlin-march-pasta,145110,NARANJAS,FRUTAS,5000.0,45454.0,ENTRE RIOS,HONDURAS,HONDURAS,
4039,7874,2014-06-23,robert-berlin-march-pasta,145109,SANDIAS,FRUTAS,4250.0,40890.0,ENTRE RIOS,HONDURAS,HONDURAS,
4040,7875,2014-06-23,robert-berlin-march-pasta,145114,SANDIAS,FRUTAS,2500.0,22727.0,ENTRE RIOS,HONDURAS,HONDURAS,
4041,7877,2014-06-23,robert-berlin-march-pasta,145113,SANDIAS,FRUTAS,1925.0,19500.0,ENTRE RIOS,HONDURAS,HONDURAS,
4042,7894,2014-06-23,leopard-september-mars-alabama,145106,MADERA DE PINO ASERRADA,MADERA ASERRADA,65532.0,115057.0,PUERTO QUETZAL,CHILE,CHILE,
4043,7895,2014-06-23,leopard-september-mars-alabama,145104,MADERA DE PINO ASERRADA,MADERA ASERRADA,47671.39,82430.0,SANTO TOMAS DE CASTILLA,URUGUAY,URUGUAY,
4044,7896,2014-06-23,leopard-september-mars-alabama,145105,MADERA DE PINO ASERRADA,MADERA ASERRADA,71924.3,131635.0,SANTO TOMAS DE CASTILLA,URUGUAY,URUGUAY,
4045,7897,2014-06-23,pizza-finch-nineteen-wolfram,145107,MANI SIN CASCARA,FRUTOS SECOS,6857.0,21955.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4046,7898,2014-06-23,pizza-finch-nineteen-wolfram,145108,MANI SIN CASCARA,FRUTOS SECOS,6857.0,21955.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4047,7914,2014-06-23,december-high-mirror-high,145115,ESPARRAGO,HORTALIZAS,2277.74,500.0,EXPRESS AEREO,PERÚ,PERÚ,
4048,7916,2014-06-23,massachusetts-stairway-fifteen-uniform,145116,ARROZ,ARROZ,46800.0,80000.0,SANTO TOMAS DE CASTILLA,URUGUAY,URUGUAY,
4049,7917,2014-06-24,batman-pizza-six-carpet,145118,SEMILLA DE CILANTRO,SEMILLAS DE HORTALIZA,12000.0,4000.0,TECUN UMAN,MEXICO,MEXICO,
4050,7924,2014-06-24,south-lion-early-uranus,145117,SEMILLA DE BROCOLI,SEMILLAS DE HORTALIZA,1.38,17.0,EXPRESS AEREO,FRANCIA,FRANCIA,
4051,7928,2014-06-24,march-mockingbird-montana-crazy,145120,TELA DE YUTE,TELA DE YUTE,47112.0,36266.0,PUERTO QUETZAL,INDIA,INDIA,
4052,7929,2014-06-24,salami-carolina-five-seven,145122,HARINA DE TRIGO (DURUM),HARINA DE TRIGO,795.1,250.0,EXPRESS AEREO,PERÚ,PERÚ,
4053,7930,2014-06-24,football-beryllium-march-lithium,145121,AVENA EN HOJUELAS,AVENA EN HOJUELAS,30436.43,52210.0,PUERTO QUETZAL,CHILE,CHILE,
4054,7935,2014-06-24,oklahoma-sodium-nevada-four,145127,AVENA PELADA Y ESTABILIZADA,AVENA EN GRANO,178336.24,268160.0,PUERTO QUETZAL,CHILE,CHILE,
4055,7936,2014-06-24,ink-emma-fillet-maryland,145130,CEBOLLA,FRUTAS,2270.0,22700.0,LA MESILLA,MEXICO,MEXICO,
4056,7938,2014-06-24,island-fish-chicken-purple,145125,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,7700.0,31703.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
4057,7948,2014-06-24,louisiana-gee-hot-illinois,145129,PAPAS FRESCAS,FRUTAS,3974.29,2820.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE OREGON.
4058,7949,2014-06-24,louisiana-gee-hot-illinois,145128,PERAS FRESCAS,FRUTAS,4625.69,1792.0,PEDRO DE ALVARADO,EL SALVADOR,CHILE,
4059,7950,2014-06-24,virginia-texas-equal-shade,145126,MADERA DE NUEZ,MADERA ASERRADA,71492.72,23975.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE KENTUCKY
4060,7969,2014-06-24,delta-fifteen-eleven-september,145153,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
4061,7745,2014-06-24,steak-sodium-lamp-speaker,145119,MAIZ PALOMERO,MAIZ PARA CONSUMO HUMANO,28437.09,20000.0,TECUN UMAN,MEXICO,MEXICO,
4062,7979,2014-06-24,robert-berlin-march-pasta,145142,SANDIAS,FRUTAS,4250.0,40890.0,ENTRE RIOS,HONDURAS,HONDURAS,
4063,7980,2014-06-24,robert-berlin-march-pasta,145141,SANDIAS,FRUTAS,4250.0,40890.0,ENTRE RIOS,HONDURAS,HONDURAS,
4064,7981,2014-06-24,robert-berlin-march-pasta,145143,SANDIAS,FRUTAS,2500.0,22727.0,ENTRE RIOS,HONDURAS,HONDURAS,
4065,8002,2014-06-24,november-butter-friend-papa,145132,PEAT MOSS,SUSTRATOS,2605.0,7600.0,SANTO TOMAS DE CASTILLA,HOLANDA,LATVIA,
4066,8003,2014-06-24,blossom-wyoming-lithium-stairway,145135,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4067,8004,2014-06-24,blossom-wyoming-lithium-stairway,145134,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4068,8005,2014-06-24,blossom-wyoming-lithium-stairway,145133,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4069,8012,2014-06-24,robert-vermont-one-robert,145137,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2584.1,3483624.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4070,8018,2014-06-24,lactose-network-colorado-bacon,145139,SEMILLA GERMINADA DE PALMA,ESQUEJES RIZOMAS BULBOS,53000.0,341.0,EXPRESS AEREO,COSTA RICA,COSTA RICA,
4071,8022,2014-06-24,vegan-harry-three-video,145138,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
4072,8045,2014-06-24,robert-berlin-march-pasta,145136,MAMONES FRESCOS,FRUTAS,5035.0,75000.0,VALLE NUEVO,EL SALVADOR,EL SALVADOR,
4073,8054,2014-06-24,dakota-low-fish-single,145140,SEMILLA GERMINADA DE PALMA ACEITERA (var. Compacta x ghana),ESQUEJES RIZOMAS BULBOS,20808.0,40.0,EXPRESS AEREO,COSTA RICA,COSTA RICA,
4074,7958,2014-06-24,leopard-september-mars-alabama,145124,MADERA DE PINO (SECA),MADERA ASERRADA,41322.0,78300.0,PUERTO QUETZAL,CHILE,CHILE,
4075,7960,2014-06-24,alaska-high-steak-florida,145144,GUAYABA,FRUTAS,7599.41,340909.0,AGUA CALIENTE,HONDURAS,HONDURAS,
4076,7961,2014-06-24,delta-fifteen-eleven-september,145154,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
4077,7202,2014-06-24,orange-mobile-wyoming-two,145131,BULBOS DE LIRIOS,ESQUEJES RIZOMAS BULBOS,76422.29,19950.0,SANTO TOMAS DE CASTILLA,HOLANDA,HOLANDA,
4078,7641,2014-06-25,johnny-fifteen-early-enemy,145198,SEMILLA BROCOLI,SEMILLAS DE HORTALIZA,676.25,4.0,EXPRESS AEREO,REINO UNIDO,ESTADOS UNIDOS,
